Algorithm nodes edges power_exponent steps covering_size edges_covered fitness
EA 500 2502 2.25 24858 269 2502 269
EA 500 2502 2.25 24858 274 2502 274
EA 500 2502 2.25 24858 289 2502 289
EA 500 2502 2.25 24858 279 2502 279
EA 500 2502 2.25 24858 286 2502 286
EA 500 2502 2.25 24858 280 2502 280
EA 500 2502 2.25 24858 273 2502 273
EA 500 2502 2.25 24858 269 2502 269
EA 500 2502 2.25 24858 280 2502 280
EA 500 2502 2.25 24858 273 2502 273
EA 500 2502 2.25 24858 286 2502 286
EA 500 2502 2.25 24858 270 2502 270
EA 500 2502 2.25 24858 279 2502 279
EA 500 2502 2.25 24858 277 2502 277
EA 500 2502 2.25 24858 289 2502 289
EA 500 2502 2.25 24858 271 2502 271
EA 500 2502 2.25 24858 270 2502 270
EA 500 2502 2.25 24858 280 2502 280
EA 500 2502 2.25 24858 269 2502 269
EA 500 2502 2.25 24858 279 2502 279
EA 500 2502 2.25 24858 269 2502 269
EA 500 2502 2.25 24858 272 2502 272
EA 500 2502 2.25 24858 268 2502 268
EA 500 2502 2.25 24858 272 2502 272
EA 500 2502 2.25 24858 267 2502 267
EA 500 2502 2.25 24858 280 2502 280
EA 500 2502 2.25 24858 268 2502 268
EA 500 2502 2.25 24858 269 2502 269
EA 500 2502 2.25 24858 281 2502 281
EA 500 2502 2.25 24858 287 2502 287
EA 500 2502 2.25 24858 279 2502 279
EA 500 2502 2.25 24858 272 2502 272
EA 500 2502 2.25 24858 269 2502 269
EA 500 2502 2.25 24858 279 2502 279
EA 500 2502 2.25 24858 275 2502 275
EA 500 2502 2.25 24858 281 2502 281
EA 500 2502 2.25 24858 263 2502 263
EA 500 2502 2.25 24858 267 2502 267
EA 500 2502 2.25 24858 273 2502 273
EA 500 2502 2.25 24858 279 2502 279
EA 500 2502 2.25 24858 277 2502 277
EA 500 2502 2.25 24858 261 2502 261
EA 500 2502 2.25 24858 270 2502 270
EA 500 2502 2.25 24858 268 2502 268
EA 500 2502 2.25 24858 270 2502 270
EA 500 2502 2.25 24858 277 2502 277
EA 500 2502 2.25 24858 274 2502 274
EA 500 2502 2.25 24858 268 2502 268
EA 500 2502 2.25 24858 280 2502 280
EA 500 2502 2.25 24858 285 2502 285
EA 500 2502 2.25 24858 267 2502 267
EA 500 2502 2.25 24858 272 2502 272
EA 500 2502 2.25 24858 287 2502 287
EA 500 2502 2.25 24858 272 2502 272
EA 500 2502 2.25 24858 267 2502 267
EA 500 2502 2.25 24858 280 2502 280
EA 500 2502 2.25 24858 289 2502 289
EA 500 2502 2.25 24858 264 2502 264
EA 500 2502 2.25 24858 269 2502 269
EA 500 2502 2.25 24858 268 2502 268
EA 500 2502 2.25 24858 284 2502 284
EA 500 2502 2.25 24858 268 2502 268
EA 500 2502 2.25 24858 284 2502 284
EA 500 2502 2.25 24858 275 2502 275
EA 500 2502 2.25 24858 270 2502 270
EA 500 2502 2.25 24858 272 2502 272
EA 500 2502 2.25 24858 272 2502 272
EA 500 2502 2.25 24858 271 2502 271
EA 500 2502 2.25 24858 271 2502 271
EA 500 2502 2.25 24858 267 2502 267
EA 500 2502 2.25 24858 277 2502 277
EA 500 2502 2.25 24858 269 2502 269
EA 500 2502 2.25 24858 280 2502 280
EA 500 2502 2.25 24858 272 2502 272
EA 500 2502 2.25 24858 272 2502 272
EA 500 2502 2.25 24858 279 2502 279
EA 500 2502 2.25 24858 267 2502 267
EA 500 2502 2.25 24858 269 2502 269
EA 500 2831 2.3 24858 299 2831 299
EA 500 2831 2.3 24858 290 2831 290
EA 500 2831 2.3 24858 289 2831 289
EA 500 2831 2.3 24858 277 2831 277
EA 500 2831 2.3 24858 288 2831 288
EA 500 2831 2.3 24858 294 2831 294
EA 500 2831 2.3 24858 300 2831 300
EA 500 2831 2.3 24858 284 2831 284
EA 500 2831 2.3 24858 285 2831 285
EA 500 2831 2.3 24858 292 2831 292
EA 500 2831 2.3 24858 278 2831 278
EA 500 2831 2.3 24858 306 2831 306
EA 500 2831 2.3 24858 278 2831 278
EA 500 2831 2.3 24858 284 2831 284
EA 500 2831 2.3 24858 283 2831 283
EA 500 2831 2.3 24858 294 2831 294
EA 500 2831 2.3 24858 295 2831 295
EA 500 2831 2.3 24858 291 2831 291
EA 500 2831 2.3 24858 285 2831 285
EA 500 2831 2.3 24858 285 2831 285
EA 500 2831 2.3 24858 278 2831 278
EA 500 2831 2.3 24858 282 2831 282
EA 500 2831 2.3 24858 294 2831 294
EA 500 2831 2.3 24858 288 2831 288
EA 500 2831 2.3 24858 285 2831 285
EA 500 2831 2.3 24858 286 2831 286
EA 500 2831 2.3 24858 288 2831 288
EA 500 2831 2.3 24858 291 2831 291
EA 500 2831 2.3 24858 282 2831 282
EA 500 2831 2.3 24858 278 2831 278
EA 500 2831 2.3 24858 287 2831 287
EA 500 2831 2.3 24858 278 2831 278
EA 500 2831 2.3 24858 288 2831 288
EA 500 2831 2.3 24858 282 2831 282
EA 500 2831 2.3 24858 289 2831 289
EA 500 2831 2.3 24858 288 2831 288
EA 500 2831 2.3 24858 283 2831 283
EA 500 2831 2.3 24858 282 2831 282
EA 500 2831 2.3 24858 283 2831 283
EA 500 2831 2.3 24858 290 2831 290
EA 500 2831 2.3 24858 306 2831 306
EA 500 2831 2.3 24858 291 2831 291
EA 500 2831 2.3 24858 299 2831 299
EA 500 2831 2.3 24858 294 2831 294
EA 500 2831 2.3 24858 273 2831 273
EA 500 2831 2.3 24858 283 2831 283
EA 500 2831 2.3 24858 291 2831 291
EA 500 2831 2.3 24858 305 2831 305
EA 500 2831 2.3 24858 288 2831 288
EA 500 2831 2.3 24858 291 2831 291
EA 500 2831 2.3 24858 283 2831 283
EA 500 2831 2.3 24858 293 2831 293
EA 500 2831 2.3 24858 286 2831 286
EA 500 2831 2.3 24858 284 2831 284
EA 500 2831 2.3 24858 288 2831 288
EA 500 2831 2.3 24858 284 2831 284
EA 500 2831 2.3 24858 277 2831 277
EA 500 2831 2.3 24858 283 2831 283
EA 500 2831 2.3 24858 296 2831 296
EA 500 2831 2.3 24858 282 2831 282
EA 500 2831 2.3 24858 288 2831 288
EA 500 2831 2.3 24858 291 2831 291
EA 500 2831 2.3 24858 287 2831 287
EA 500 2831 2.3 24858 287 2831 287
EA 500 2831 2.3 24858 276 2831 276
EA 500 2831 2.3 24858 289 2831 289
EA 500 2831 2.3 24858 283 2831 283
EA 500 2831 2.3 24858 293 2831 293
EA 500 2831 2.3 24858 284 2831 284
EA 500 2831 2.3 24858 299 2831 299
EA 500 2831 2.3 24858 288 2831 288
EA 500 2831 2.3 24858 288 2831 288
EA 500 2831 2.3 24858 285 2831 285
EA 500 2831 2.3 24858 282 2831 282
EA 500 2831 2.3 24858 291 2831 291
EA 500 2831 2.3 24858 281 2831 281
EA 500 2831 2.3 24858 279 2831 279
EA 500 2831 2.3 24858 281 2831 281
